Month,Sector,PE,ROE
2022-12,IMM,18.53,-26.68
2022-12,INDUS,22.63,6.31
2022-12,INSUR,,-7.06
2022-12,MEDIA,39.87,5.95
2022-12,MINE,,-17.28
2022-12,PAPER,11.59,18.52
2022-12,PERSON,13.17,5.57
2022-12,PETRO,9.87,5.43
2022-12,PF&REIT,,
2022-12,PKG,20.49,7.75
2022-12,PROF,107.68,4.46
2022-12,PROP,18.7,8.58
2022-12,PROPCON,324.74,-0.59
2022-12,RESOURC,,1.52
2022-12,SERVICE,33.9,6.39
2022-12,STEEL,12.07,-5.14
2022-12,TECH,57.06,14.23
2022-12,TOURISM,,-2.15
2022-12,TRANS,68.36,7.75
2023-01,AGRI,8.3,9.23
2023-01,AGRO,57.56,9.1
2023-01,AUTO,12.3,9.17
2023-01,BANK,8.83,8.05
2023-01,COMM,30.78,7.6
2023-01,CONMAT,13.32,8.43
2023-01,CONS,741.26,-1.62
2023-01,CONSUMP,27.79,3.14
2023-01,ENERG,11.47,10.91
2023-01,ETRON,65.6,19.35
2023-01,FASHION,12.29,4.18
2023-01,FIN,20.36,11.38
2023-01,FINCIAL,,-3.64
2023-01,FOOD,18.83,9.17
2023-01,HELTH,25.07,13.65
2023-01,HOME,152.49,0.94
2023-01,ICT,34.02,11.1
2023-01,IMM,20.81,-0.48
2023-01,INDUS,24.27,2.29
2023-01,INSUR,,7.85
2023-01,MEDIA,43.12,5.54
2023-01,MINE,,-16.51
2023-01,PAPER,11.1,15.93
2023-01,PERSON,13.85,3.86
2023-01,PETRO,10.05,2.08
2023-01,PF&REIT,,
2023-01,PKG,19.25,6.36
2023-01,PROF,134.15,6.13
2023-01,PROP,18.56,8.59
2023-01,PROPCON,302.28,-0.34
2023-01,RESOURC,,1.33
2023-01,SERVICE,37.63,7.15
2023-01,STEEL,14.22,-7.25
2023-01,TECH,57.97,12.98
2023-01,TOURISM,,0.85
2023-01,TRANS,68.42,13.28
2023-02,AGRI,8.97,9.23
2023-02,AGRO,48.67,9.1
2023-02,AUTO,11.74,9.17
2023-02,BANK,8.85,8.05
2023-02,COMM,35.36,7.6
2023-02,CONMAT,16.76,8.43
2023-02,CONS,,-1.62
2023-02,CONSUMP,45.73,3.14
2023-02,ENERG,11.84,10.91
2023-02,ETRON,55.19,19.35
2023-02,FASHION,18.02,4.18
2023-02,FIN,19.54,11.38
2023-02,FINCIAL,,-3.64
2023-02,FOOD,19.4,9.17
2023-02,HELTH,25.12,13.65
2023-02,HOME,,0.94
2023-02,ICT,53.67,11.1
2023-02,IMM,16.1,-0.48
2023-02,INDUS,28.31,2.29
2023-02,INSUR,,7.85
2023-02,MEDIA,43.28,5.54
2023-02,MINE,,-16.51
2023-02,PAPER,13.02,15.93
2023-02,PERSON,19.57,3.86
2023-02,PETRO,17.02,2.08
2023-02,PF&REIT,,
2023-02,PKG,24.01,6.36
2023-02,PROF,93.61,6.13
2023-02,PROP,17.6,8.59
2023-02,PROPCON,1145.52,-0.34
2023-02,RESOURC,,1.33
2023-02,SERVICE,46.82,7.15
2023-02,STEEL,,-7.25
2023-02,TECH,50.0,12.98
2023-02,TOURISM,,0.85
2023-02,TRANS,63.41,13.28
2023-03,AGRI,8.22,9.23
2023-03,AGRO,38.3,9.1
2023-03,AUTO,11.26,9.17
2023-03,BANK,8.57,8.05
2023-03,COMM,34.11,7.6
2023-03,CONMAT,16.26,8.43
2023-03,CONS,,-1.62
2023-03,CONSUMP,44.53,3.14
2023-03,ENERG,11.92,10.91
2023-03,ETRON,66.87,19.35
2023-03,FASHION,16.77,4.18
2023-03,FIN,18.61,11.38
2023-03,FINCIAL,,-3.64
2023-03,FOOD,18.02,9.17
2023-03,HELTH,28.99,13.65
2023-03,HOME,163.69,0.94
2023-03,ICT,41.12,11.1
2023-03,IMM,15.59,-0.48
2023-03,INDUS,29.65,2.29
2023-03,INSUR,,7.85
2023-03,MEDIA,34.21,5.54
2023-03,MINE,,-16.51
2023-03,PAPER,11.79,15.93
2023-03,PERSON,18.46,3.86
2023-03,PETRO,16.34,2.08
2023-03,PF&REIT,,
2023-03,PKG,21.9,6.36
2023-03,PROF,74.37,6.13
2023-03,PROP,16.45,8.59
2023-03,PROPCON,6188.62,-0.34
2023-03,RESOURC,78.26,1.33
2023-03,SERVICE,50.41,7.15
2023-03,STEEL,,-7.25
2023-03,TECH,47.98,12.98
2023-03,TOURISM,,0.85
2023-03,TRANS,61.92,13.28
2023-04,AGRI,7.38,7.52
2023-04,AGRO,37.33,9.9
2023-04,AUTO,11.57,10.08
2023-04,BANK,8.6,8.42
2023-04,COMM,33.62,7.41
2023-04,CONMAT,15.95,7.61
2023-04,CONS,,-0.69
2023-04,CONSUMP,40.63,1.41
2023-04,ENERG,11.16,7.64
2023-04,ETRON,42.63,19.84
2023-04,FASHION,16.68,3.37
2023-04,FIN,17.96,10.46
2023-04,FINCIAL,,-0.47
2023-04,FOOD,17.19,7.27
2023-04,HELTH,28.39,12.84
2023-04,HOME,156.13,2.1
2023-04,ICT,39.99,10.6
2023-04,IMM,15.36,-2.2
2023-04,INDUS,26.93,2.59
2023-04,INSUR,,10.86
2023-04,MEDIA,31.54,4.07
2023-04,MINE,,-17.16
2023-04,PAPER,10.55,14.34
2023-04,PERSON,17.13,3.26
2023-04,PETRO,15.55,-3.02
2023-04,PF&REIT,,
2023-04,PKG,20.8,5.4
2023-04,PROF,75.98,4.94
2023-04,PROP,16.0,8.43
2023-04,PROPCON,6175.83,-5.7
2023-04,RESOURC,74.55,-2.51
2023-04,SERVICE,46.36,4.98
2023-04,STEEL,,-10.16
2023-04,TECH,40.61,12.5
2023-04,TOURISM,,6.92
2023-04,TRANS,62.57,15.55
2023-05,AGRI,8.97,7.52
2023-05,AGRO,38.77,9.9
2023-05,AUTO,12.26,10.08
2023-05,BANK,8.64,8.42
2023-05,COMM,32.83,7.41
2023-05,CONMAT,13.72,7.61
2023-05,CONS,,-0.69
2023-05,CONSUMP,62.11,1.41
2023-05,ENERG,11.31,7.64
2023-05,ETRON,57.03,19.84
2023-05,FASHION,20.78,3.37
2023-05,FIN,19.25,10.46
2023-05,FINCIAL,,-0.47
2023-05,FOOD,18.98,7.27
2023-05,HELTH,32.63,12.84
2023-05,HOME,79.81,2.1
2023-05,ICT,38.15,10.6
2023-05,IMM,16.29,-2.2
2023-05,INDUS,67.2,2.59
2023-05,INSUR,20.31,10.86
2023-05,MEDIA,32.43,4.07
2023-05,MINE,,-17.16
2023-05,PAPER,10.7,14.34
2023-05,PERSON,24.63,3.26
2023-05,PETRO,36.38,-3.02
2023-05,PF&REIT,,
2023-05,PKG,22.94,5.4
2023-05,PROF,76.04,4.94
2023-05,PROP,15.08,8.43
2023-05,PROPCON,507.55,-5.7
2023-05,RESOURC,78.42,-2.51
2023-05,SERVICE,44.41,4.98
2023-05,STEEL,,-10.16
2023-05,TECH,42.96,12.5
2023-05,TOURISM,203.44,6.92
2023-05,TRANS,60.07,15.55
2023-06,AGRI,8.34,7.52
2023-06,AGRO,40.45,9.9
2023-06,AUTO,13.28,10.08
2023-06,BANK,8.66,8.42
2023-06,COMM,30.8,7.41
2023-06,CONMAT,13.57,7.61
2023-06,CONS,,-0.69
2023-06,CONSUMP,57.82,1.41
2023-06,ENERG,11.55,7.64
2023-06,ETRON,53.48,19.84
2023-06,FASHION,19.69,3.37
2023-06,FIN,17.36,10.46
2023-06,FINCIAL,,-0.47
2023-06,FOOD,17.42,7.27
2023-06,HELTH,31.97,12.84
2023-06,HOME,74.23,2.1
2023-06,ICT,37.45,10.6
2023-06,IMM,,-2.2
2023-06,INDUS,62.15,2.59
2023-06,INSUR,19.46,10.86
2023-06,MEDIA,28.75,4.07
2023-06,MINE,,-17.16
2023-06,PAPER,10.41,14.34
2023-06,PERSON,22.37,3.26
2023-06,PETRO,38.42,-3.02
2023-06,PF&REIT,,
2023-06,PKG,22.0,5.4
2023-06,PROF,84.11,4.94
2023-06,PROP,14.86,8.43
2023-06,PROPCON,1951.85,-5.7
2023-06,RESOURC,,-2.51
2023-06,SERVICE,39.97,4.98
2023-06,STEEL,,-10.16
2023-06,TECH,40.21,12.5
2023-06,TOURISM,42.55,6.92
2023-06,TRANS,61.0,15.55
2023-07,AGRI,8.27,4.83
2023-07,AGRO,41.95,12.12
2023-07,AUTO,13.21,9.73
2023-07,BANK,9.01,8.52
2023-07,COMM,31.22,7.48
2023-07,CONMAT,13.61,7.34
2023-07,CONS,,0.35
2023-07,CONSUMP,57.38,0.76
2023-07,ENERG,12.16,9.03
2023-07,ETRON,63.72,19.51
2023-07,FASHION,20.74,2.57
2023-07,FIN,17.01,10.01
2023-07,FINCIAL,,-0.28
2023-07,FOOD,17.72,5.21
2023-07,HELTH,32.1,13.56
2023-07,HOME,72.94,2.71
2023-07,ICT,40.83,13.16
2023-07,IMM,,-0.57
2023-07,INDUS,61.51,4.08
2023-07,INSUR,18.93,10.41
2023-07,MEDIA,28.76,3.65
2023-07,MINE,,
2023-07,PAPER,10.99,16.26
2023-07,PERSON,22.2,3.14
2023-07,PETRO,38.94,-2.12
2023-07,PF&REIT,,
2023-07,PKG,23.49,4.46
2023-07,PROF,81.02,5.07
2023-07,PROP,14.98,8.34
2023-07,PROPCON,1977.68,-5.3
2023-07,RESOURC,,-3.54
2023-07,SERVICE,40.8,3.89
2023-07,STEEL,,-8.24
2023-07,TECH,41.91,12.09
2023-07,TOURISM,41.16,5.34
2023-07,TRANS,61.58,17.39
2023-08,AGRI,9.83,4.83
2023-08,AGRO,41.92,12.12
2023-08,AUTO,13.63,9.73
2023-08,BANK,8.77,8.52
2023-08,COMM,33.18,7.48
2023-08,CONMAT,14.51,7.34
2023-08,CONS,,0.35
2023-08,CONSUMP,113.49,0.76
2023-08,ENERG,16.46,9.03
2023-08,ETRON,61.33,19.51
2023-08,FASHION,25.6,2.57
2023-08,FIN,20.45,10.01
2023-08,FINCIAL,,-0.28
2023-08,FOOD,22.6,5.21
2023-08,HELTH,36.13,13.56
2023-08,HOME,33.26,2.71
2023-08,ICT,40.49,13.16
2023-08,IMM,,-0.57
2023-08,INDUS,58.64,4.08
2023-08,INSUR,15.34,10.41
2023-08,MEDIA,41.5,3.65
2023-08,MINE,,
2023-08,PAPER,12.68,16.26
2023-08,PERSON,27.87,3.14
2023-08,PETRO,,-2.12
2023-08,PF&REIT,,
2023-08,PKG,29.13,4.46
2023-08,PROF,83.93,5.07
2023-08,PROP,15.71,8.34
2023-08,PROPCON,,-5.3
2023-08,RESOURC,,-3.54
2023-08,SERVICE,59.81,3.89
2023-08,STEEL,,-8.24
2023-08,TECH,43.05,12.09
2023-08,TOURISM,30.61,5.34
2023-08,TRANS,58.96,17.39
2023-09,AGRI,9.59,4.83
2023-09,AGRO,40.23,12.12
2023-09,AUTO,12.58,9.73
2023-09,BANK,8.31,8.52
2023-09,COMM,30.64,7.48
2023-09,CONMAT,13.72,7.34
2023-09,CONS,,0.35
2023-09,CONSUMP,115.22,0.76
2023-09,ENERG,15.73,9.03
2023-09,ETRON,48.26,19.51
2023-09,FASHION,25.08,2.57
2023-09,FIN,18.57,10.01
2023-09,FINCIAL,,-0.28
2023-09,FOOD,22.11,5.21
2023-09,HELTH,35.47,13.56
2023-09,HOME,31.79,2.71
2023-09,ICT,41.26,13.16
2023-09,IMM,,-0.57
2023-09,INDUS,54.53,4.08
2023-09,INSUR,16.18,10.41
2023-09,MEDIA,35.85,3.65
2023-09,MINE,,
2023-09,PAPER,12.57,16.26
2023-09,PERSON,26.32,3.14
2023-09,PETRO,,-2.12
2023-09,PF&REIT,,
2023-09,PKG,27.34,4.46
2023-09,PROF,72.14,5.07
2023-09,PROP,14.6,8.34
2023-09,PROPCON,,-5.3
2023-09,RESOURC,,-3.54
2023-09,SERVICE,54.13,3.89
2023-09,STEEL,,-8.24
2023-09,TECH,38.13,12.09
2023-09,TOURISM,29.15,5.34
2023-09,TRANS,56.26,17.39
2023-10,AGRI,9.27,2.02
2023-10,AGRO,39.85,14.62
2023-10,AUTO,11.18,9.2
2023-10,BANK,8.05,8.76
2023-10,COMM,28.09,7.61
2023-10,CONMAT,13.3,7.48
2023-10,CONS,,0.53
2023-10,CONSUMP,109.58,2.42
2023-10,ENERG,15.41,9.25
2023-10,ETRON,43.84,17.75
2023-10,FASHION,23.31,4.4
2023-10,FIN,16.49,9.2
2023-10,FINCIAL,,5.0
2023-10,FOOD,20.87,1.33
2023-10,HELTH,34.45,13.46
2023-10,HOME,29.27,3.43
2023-10,ICT,35.92,16.09
2023-10,IMM,,-2.66
2023-10,INDUS,48.13,5.88
2023-10,INSUR,14.3,8.59
2023-10,MEDIA,32.03,-1.95
2023-10,MINE,,
2023-10,PAPER,11.31,20.09
2023-10,PERSON,23.43,3.67
2023-10,PETRO,,-1.01
2023-10,PF&REIT,,
2023-10,PKG,25.54,5.35
2023-10,PROF,65.1,5.41
2023-10,PROP,13.73,7.53
2023-10,PROPCON,,3.95
2023-10,RESOURC,,-8.25
2023-10,SERVICE,45.15,2.53
2023-10,STEEL,,-2.64
2023-10,TECH,33.15,10.2
2023-10,TOURISM,26.61,4.29
2023-10,TRANS,52.97,16.07
2023-11,AGRI,14.46,2.02
2023-11,AGRO,28.93,14.62
2023-11,AUTO,11.99,9.2
2023-11,BANK,7.63,8.76
2023-11,COMM,26.95,7.61
2023-11,CONMAT,13.42,7.48
2023-11,CONS,271.33,0.53
2023-11,CONSUMP,189.4,2.42
2023-11,ENERG,12.7,9.25
2023-11,ETRON,43.49,17.75
2023-11,FASHION,29.3,4.4
2023-11,FIN,17.66,9.2
2023-11,FINCIAL,,5.0
2023-11,FOOD,30.2,1.33
2023-11,HELTH,30.88,13.46
2023-11,HOME,21.96,3.43
2023-11,ICT,31.04,16.09
2023-11,IMM,,-2.66
2023-11,INDUS,30.51,5.88
2023-11,INSUR,13.14,8.59
2023-11,MEDIA,35.8,-1.95
2023-11,MINE,,
2023-11,PAPER,10.36,20.09
2023-11,PERSON,24.21,3.67
2023-11,PETRO,,-1.01
2023-11,PF&REIT,,
2023-11,PKG,32.12,5.35
2023-11,PROF,62.03,5.41
2023-11,PROP,14.18,7.53
2023-11,PROPCON,,3.95
2023-11,RESOURC,,-8.25
2023-11,SERVICE,60.75,2.53
2023-11,STEEL,,-2.64
2023-11,TECH,34.43,10.2
2023-11,TOURISM,32.72,4.29
2023-11,TRANS,48.57,16.07
2023-12,AGRI,15.15,2.02
2023-12,AGRO,27.56,14.62
2023-12,AUTO,11.96,9.2
2023-12,BANK,7.96,8.76
2023-12,COMM,27.98,7.61
2023-12,CONMAT,14.47,7.48
2023-12,CONS,267.75,0.53
2023-12,CONSUMP,140.92,2.42
2023-12,ENERG,12.74,9.25
2023-12,ETRON,49.14,17.75
2023-12,FASHION,30.11,4.4
2023-12,FIN,17.37,9.2
2023-12,FINCIAL,,5.0
2023-12,FOOD,30.6,1.33
2023-12,HELTH,31.92,13.46
2023-12,HOME,22.41,3.43
2023-12,ICT,31.3,16.09
2023-12,IMM,,-2.66
2023-12,INDUS,32.75,5.88
2023-12,INSUR,12.84,8.59
2023-12,MEDIA,36.25,-1.95
2023-12,MINE,,
2023-12,PAPER,11.11,20.09
2023-12,PERSON,25.57,3.67
2023-12,PETRO,,-1.01
2023-12,PF&REIT,,
2023-12,PKG,30.56,5.35
2023-12,PROF,68.62,5.41
2023-12,PROP,14.51,7.53
2023-12,PROPCON,,3.95
2023-12,RESOURC,,-8.25
2023-12,SERVICE,61.33,2.53
2023-12,STEEL,,-2.64
2023-12,TECH,35.96,10.2
2023-12,TOURISM,34.27,4.29
2023-12,TRANS,47.39,16.07
2024-01,AGRI,16.01,1.56
2024-01,AGRO,27.07,15.58
2024-01,AUTO,12.11,8.72
2024-01,BANK,7.49,8.69
2024-01,COMM,26.2,7.39
2024-01,CONMAT,13.3,4.81
2024-01,CONS,270.99,0.48
2024-01,CONSUMP,138.2,3.12
2024-01,ENERG,12.41,8.86
2024-01,ETRON,44.16,17.88
2024-01,FASHION,29.59,1.33
2024-01,FIN,16.83,9.09
2024-01,FINCIAL,,9.1
2024-01,FOOD,29.48,2.06
2024-01,HELTH,31.94,13.7
2024-01,HOME,22.27,2.08
2024-01,ICT,32.26,18.12
2024-01,IMM,,-2.96
2024-01,INDUS,32.54,7.06
2024-01,INSUR,12.31,8.19
2024-01,MEDIA,34.79,0.34
2024-01,MINE,,
2024-01,PAPER,10.92,18.56
2024-01,PERSON,26.02,3.62
2024-01,PETRO,,-0.93
2024-01,PF&REIT,,
2024-01,PKG,27.81,6.19
2024-01,PROF,70.49,5.6
2024-01,PROP,14.04,7.38
2024-01,PROPCON,,5.39
2024-01,RESOURC,,-6.35
2024-01,SERVICE,62.44,2.45
2024-01,STEEL,,-4.42
2024-01,TECH,29.51,8.48
2024-01,TOURISM,34.97,5.84
2024-01,TRANS,46.37,12.94
2024-02,AGRI,29.48,1.56
2024-02,AGRO,22.99,15.58
2024-02,AUTO,12.36,8.72
2024-02,BANK,7.55,8.69
2024-02,COMM,27.11,7.39
2024-02,CONMAT,12.93,4.81
2024-02,CONS,91.68,0.48
2024-02,CONSUMP,58.74,3.12
2024-02,ENERG,12.23,8.86
2024-02,ETRON,40.9,17.88
2024-02,FASHION,16.16,1.33
2024-02,FIN,17.58,9.09
2024-02,FINCIAL,,9.1
2024-02,FOOD,108.66,2.06
2024-02,HELTH,30.9,13.7
2024-02,HOME,16.79,2.08
2024-02,ICT,25.14,18.12
2024-02,IMM,,-2.96
2024-02,INDUS,24.01,7.06
2024-02,INSUR,12.65,8.19
2024-02,MEDIA,244.08,0.34
2024-02,MINE,,
2024-02,PAPER,8.68,18.56
2024-02,PERSON,27.14,3.62
2024-02,PETRO,,-0.93
2024-02,PF&REIT,,
2024-02,PKG,21.66,6.19
2024-02,PROF,67.81,5.6
2024-02,PROP,14.75,7.38
2024-02,PROPCON,,5.39
2024-02,RESOURC,,-6.35
2024-02,SERVICE,79.59,2.45
2024-02,STEEL,,-4.42
2024-02,TECH,33.14,8.48
2024-02,TOURISM,43.82,5.84
2024-02,TRANS,63.17,12.94
2024-03,AGRI,30.13,1.56
2024-03,AGRO,23.62,15.58
2024-03,AUTO,12.14,8.72
2024-03,BANK,7.45,8.69
2024-03,COMM,26.67,7.39
2024-03,CONMAT,12.67,4.81
2024-03,CONS,155.8,0.48
2024-03,CONSUMP,64.26,3.12
2024-03,ENERG,12.42,8.86
2024-03,ETRON,42.76,17.88
2024-03,FASHION,16.62,1.33
2024-03,FIN,18.42,9.09
2024-03,FINCIAL,84.81,9.1
2024-03,FOOD,108.96,2.06
2024-03,HELTH,30.88,13.7
2024-03,HOME,18.46,2.08
2024-03,ICT,25.58,18.12
2024-03,IMM,,-2.96
2024-03,INDUS,22.58,7.06
2024-03,INSUR,12.29,8.19
2024-03,MEDIA,,0.34
2024-03,MINE,,
2024-03,PAPER,8.16,18.56
2024-03,PERSON,27.14,3.62
2024-03,PETRO,,-0.93
2024-03,PF&REIT,,
2024-03,PKG,21.82,6.19
2024-03,PROF,63.26,5.6
2024-03,PROP,15.32,7.38
2024-03,PROPCON,,5.39
2024-03,RESOURC,,-6.35
2024-03,SERVICE,111.3,2.45
2024-03,STEEL,,-4.42
2024-03,TECH,32.19,8.48
2024-03,TOURISM,45.93,5.84
2024-03,TRANS,63.63,12.94
2024-04,AGRI,28.78,3.22
2024-04,AGRO,25.32,15.14
2024-04,AUTO,11.97,7.66
2024-04,BANK,7.35,8.8
2024-04,COMM,27.03,7.94
2024-04,CONMAT,12.52,3.86
2024-04,CONS,153.55,-2.21
2024-04,CONSUMP,61.39,2.89
2024-04,ENERG,12.14,9.86
2024-04,ETRON,39.27,19.48
2024-04,FASHION,16.15,2.26
2024-04,FIN,17.54,9.6
2024-04,FINCIAL,78.9,5.67
2024-04,FOOD,114.58,4.14
2024-04,HELTH,31.26,14.24
2024-04,HOME,18.22,-0.18
2024-04,ICT,25.03,19.29
2024-04,IMM,,-1.14
2024-04,INDUS,21.68,8.05
2024-04,INSUR,12.3,8.91
2024-04,MEDIA,,-0.42
2024-04,MINE,,
2024-04,PAPER,8.53,18.33
2024-04,PERSON,24.4,5.7
2024-04,PETRO,,-4.14
2024-04,PF&REIT,,
2024-04,PKG,23.91,7.05
2024-04,PROF,59.82,6.58
2024-04,PROP,15.42,7.68
2024-04,PROPCON,,7.69
2024-04,RESOURC,,-7.11
2024-04,SERVICE,105.66,2.39
2024-04,STEEL,,-5.49
2024-04,TECH,30.92,8.3
2024-04,TOURISM,45.94,5.55
2024-04,TRANS,64.05,14.35
2024-05,AGRI,39.07,3.22
2024-05,AGRO,21.53,15.14
2024-05,AUTO,10.9,7.66
2024-05,BANK,7.17,8.8
2024-05,COMM,25.77,7.94
2024-05,CONMAT,18.16,3.86
2024-05,CONS,192.3,-2.21
2024-05,CONSUMP,55.04,2.89
2024-05,ENERG,11.84,9.86
2024-05,ETRON,40.74,19.48
2024-05,FASHION,15.93,2.26
2024-05,FIN,17.03,9.6
2024-05,FINCIAL,27.93,5.67
2024-05,FOOD,74.0,4.14
2024-05,HELTH,28.96,14.24
2024-05,HOME,29.32,-0.18
2024-05,ICT,23.65,19.29
2024-05,IMM,,-1.14
2024-05,INDUS,17.45,8.05
2024-05,INSUR,12.26,8.91
2024-05,MEDIA,,-0.42
2024-05,MINE,,
2024-05,PAPER,8.45,18.33
2024-05,PERSON,26.68,5.7
2024-05,PETRO,,-4.14
2024-05,PF&REIT,,
2024-05,PKG,20.98,7.05
2024-05,PROF,50.64,6.58
2024-05,PROP,14.32,7.68
2024-05,PROPCON,35.27,7.69
2024-05,RESOURC,,-7.11
2024-05,SERVICE,110.69,2.39
2024-05,STEEL,,-5.49
2024-05,TECH,25.82,8.3
2024-05,TOURISM,30.21,5.55
2024-05,TRANS,51.98,14.35
2024-06,AGRI,36.59,3.22
2024-06,AGRO,20.73,15.14
2024-06,AUTO,10.07,7.66
2024-06,BANK,6.94,8.8
2024-06,COMM,24.81,7.94
2024-06,CONMAT,17.09,3.86
2024-06,CONS,169.87,-2.21
2024-06,CONSUMP,48.58,2.89
2024-06,ENERG,11.32,9.86
2024-06,ETRON,45.69,19.48
2024-06,FASHION,49.93,2.26
2024-06,FIN,15.19,9.6
2024-06,FINCIAL,30.32,5.67
2024-06,FOOD,72.58,4.14
2024-06,HELTH,28.32,14.24
2024-06,HOME,29.03,-0.18
2024-06,ICT,23.88,19.29
2024-06,IMM,30.53,-1.14
2024-06,INDUS,15.28,8.05
2024-06,INSUR,13.03,8.91
2024-06,MEDIA,,-0.42
2024-06,MINE,,
2024-06,PAPER,8.53,18.33
2024-06,PERSON,25.63,5.7
2024-06,PETRO,,-4.14
2024-06,PF&REIT,,
2024-06,PKG,21.0,7.05
2024-06,PROF,49.66,6.58
2024-06,PROP,13.45,7.68
2024-06,PROPCON,31.72,7.69
2024-06,RESOURC,,-7.11
2024-06,SERVICE,123.7,2.39
2024-06,STEEL,,-5.49
2024-06,TECH,23.31,8.3
2024-06,TOURISM,29.36,5.55
2024-06,TRANS,46.85,14.35
2024-07,AGRI,35.03,5.7
2024-07,AGRO,19.69,13.66
2024-07,AUTO,9.44,6.33
2024-07,BANK,7.05,8.86
2024-07,COMM,25.9,10.4
2024-07,CONMAT,16.66,3.38
2024-07,CONS,164.35,-8.19
2024-07,CONSUMP,42.43,4.32
2024-07,ENERG,11.1,7.69
2024-07,ETRON,50.88,18.83
2024-07,FASHION,52.14,-0.16
2024-07,FIN,13.92,8.85
2024-07,FINCIAL,29.22,0.84
2024-07,FOOD,69.82,6.13
2024-07,HELTH,27.69,14.42
2024-07,HOME,28.43,-1.95
2024-07,ICT,25.92,19.7
2024-07,IMM,29.33,-1.28
2024-07,INDUS,14.52,6.26
2024-07,INSUR,12.58,9.24
2024-07,MEDIA,,-1.2
2024-07,MINE,,
2024-07,PAPER,8.3,14.66
2024-07,PERSON,23.58,5.1
2024-07,PETRO,,-8.76
2024-07,PF&REIT,,
2024-07,PKG,18.61,6.75
2024-07,PROF,45.12,8.79
2024-07,PROP,13.51,7.58
2024-07,PROPCON,30.17,7.89
2024-07,RESOURC,,-8.33
2024-07,SERVICE,111.19,2.59
2024-07,STEEL,,-10.44
2024-07,TECH,21.84,8.42
2024-07,TOURISM,28.58,4.78
2024-07,TRANS,45.8,18.92
2024-08,AGRI,21.63,5.7
2024-08,AGRO,19.33,13.66
2024-08,AUTO,10.91,6.33
2024-08,BANK,7.39,8.86
2024-08,COMM,24.75,10.4
2024-08,CONMAT,21.63,3.38
2024-08,CONS,,-8.19
2024-08,CONSUMP,47.46,4.32
2024-08,ENERG,10.41,7.69
2024-08,ETRON,51.26,18.83
2024-08,FASHION,30.59,-0.16
2024-08,FIN,15.01,8.85
2024-08,FINCIAL,57.84,0.84
2024-08,FOOD,36.33,6.13
2024-08,HELTH,28.06,14.42
2024-08,HOME,,-1.95
2024-08,ICT,25.01,19.7
2024-08,IMM,27.91,-1.28
2024-08,INDUS,13.84,6.26
2024-08,INSUR,10.68,9.24
2024-08,MEDIA,,-1.2
2024-08,MINE,,
2024-08,PAPER,8.39,14.66
2024-08,PERSON,21.06,5.1
2024-08,PETRO,,-8.76
2024-08,PF&REIT,,
2024-08,PKG,15.89,6.75
2024-08,PROF,36.16,8.79
2024-08,PROP,13.33,7.58
2024-08,PROPCON,21.74,7.89
2024-08,RESOURC,,-8.33
2024-08,SERVICE,96.66,2.59
2024-08,STEEL,,-10.44
2024-08,TECH,25.17,8.42
2024-08,TOURISM,27.8,4.78
2024-08,TRANS,41.27,18.92
2024-09,AGRI,22.57,5.7
2024-09,AGRO,19.61,13.66
2024-09,AUTO,11.38,6.33
2024-09,BANK,7.78,8.86
2024-09,COMM,26.39,10.4
2024-09,CONMAT,22.72,3.38
2024-09,CONS,,-8.19
2024-09,CONSUMP,50.33,4.32
2024-09,ENERG,10.98,7.69
2024-09,ETRON,51.47,18.83
2024-09,FASHION,36.39,-0.16
2024-09,FIN,16.95,8.85
2024-09,FINCIAL,63.98,0.84
2024-09,FOOD,36.54,6.13
2024-09,HELTH,29.7,14.42
2024-09,HOME,,-1.95
2024-09,ICT,26.79,19.7
2024-09,IMM,28.78,-1.28
2024-09,INDUS,14.92,6.26
2024-09,INSUR,13.08,9.24
2024-09,MEDIA,,-1.2
2024-09,MINE,,
2024-09,PAPER,8.63,14.66
2024-09,PERSON,22.6,5.1
2024-09,PETRO,,-8.76
2024-09,PF&REIT,,
2024-09,PKG,17.92,6.75
2024-09,PROF,41.84,8.79
2024-09,PROP,14.67,7.58
2024-09,PROPCON,24.65,7.89
2024-09,RESOURC,,-8.33
2024-09,SERVICE,135.73,2.59
2024-09,STEEL,,-10.44
2024-09,TECH,27.81,8.42
2024-09,TOURISM,29.81,4.78
2024-09,TRANS,44.48,18.92
2024-10,AGRI,21.08,8.13
2024-10,AGRO,19.88,11.21
2024-10,AUTO,11.4,3.52
2024-10,BANK,7.69,9.0
2024-10,COMM,26.33,7.88
2024-10,CONMAT,20.71,3.87
2024-10,CONS,,-12.22
2024-10,CONSUMP,48.67,4.25
2024-10,ENERG,10.89,7.54
2024-10,ETRON,64.28,15.38
2024-10,FASHION,34.85,0.22
2024-10,FIN,16.64,7.13
2024-10,FINCIAL,61.73,-1.03
2024-10,FOOD,36.61,10.16
2024-10,HELTH,28.53,13.08
2024-10,HOME,,-3.8
2024-10,ICT,27.26,13.97
2024-10,IMM,28.12,1.44
2024-10,INDUS,14.28,5.01
2024-10,INSUR,13.26,10.3
2024-10,MEDIA,,-0.49
2024-10,MINE,,
2024-10,PAPER,8.39,13.34
2024-10,PERSON,19.83,7.12
2024-10,PETRO,,-9.45
2024-10,PF&REIT,,
2024-10,PKG,16.37,5.77
2024-10,PROF,40.51,3.97
